seg_id,transcription,gender,duration,split
67791_1,ما اعترفت بيها امام الناس كاملة و يسو هي السما طيح على التراب,M,4.669914773,validation
67791_9,يا بوي والله ما نعرف انت ذ الي عدلت الا السريات ؟,M,3.248636364,validation
67795_1,الطافلات نعرڢكم زميلي ينقالو عدنان طالب ڢي كلية العلوم قسم البيولوجيا,M,7.766592006,validation
67796_3,ايو ارانك انا تشرفنا بمعرفتك,M,2.203480114,validation
67800_1,تعرف الي بي انت شاك عن مسيحك لبلها,F,2.920809659,validation
67813_1,والله ال قلتي اصحابي,M,1.37078125,validation
67813_10,و لا عندي شي لذا,M,1.238125,validation
67813_13,! لاهي يمرق لي يمين ,M,1.5034375,validation
67813_7,ماهو ذاك اللا كليان الي,F,2.16671875,validation
67814_2,ألا الخير أص ان تلفوني ما ما ما فيه كردي و الزيادات خالكين,M,3.760295077,validation
67820_1,جاي لابس تركي كيف الي واعد سكتشي ول كتشا,M,3.540553977,validation
67836_1,يغير حانيني تكايسي بشور لا نتڢكعى آن لاه نعدلك ذا الي ادوري يغير ملي على مستوى بسيط,M,5.835997854,validation
67857_1,عطيت ياسر مع الكرداية الكدام اللا نجيهم من الاه و من الاه,M,2.847301136,validation
67858_3,أنت أشتميت لين أخلك لك؟,Missing,0.9657178218,validation
67866_1,و اشبه حد يعيش مسقم عايش,F,5.662840909,validation
67889_5,التركة دور نقوله ان بلخبار توف ان شاء الله,M,2.152483723,validation
67890_3,و أنقولك تمشي معاي,M,1.100167732,validation
67890_5,دور نعقب كاع نجي نهار,M,1.138770109,validation
67921_1,دور أخبارو كيسو تعرف أخبارو,F,2.013130371,validation
67930_1,لين جاني كوص هو و شيف,Missing,1.633309659,validation
67930_3,آن كاع ما كنت شاك عنهم عادوا يشتقلوا في البلدية,Missing,2.219048295,validation
67933_1,اَه أندورك تتوسطلي فيهم,M,1.565382519,validation
67952_1,انت لا تشك انا في الدار ذ الي قال لك شكرود لا يجد عليك,M,2.590909091,validation
67973_1,ول يركب ول يكظ فيه المشاكل حقيقة,M,3.746789773,validation
67976_1,زين ماشاء الله يراه شاكرك عليه حتت,Missing,2.811298954,validation
67980_1,"لا بدالو منها, يغير ذي المرة بينا لي نكبظو كمية اتعود كبيرة.",M,4.339090909,validation
67998_7,ان كلمتي ما توحل لي أيخليك لي انشالل,Missing,2.2763131,validation
68025_1,تمدق مسواك و تسوك هاك,M,3.905539773,validation
68093_1,آن لاه نمشي حتت نلحك الدشرة شوي بقايتي و نكد نعكب نكد نقيل,M,5.280643777,validation
68094_1,إن شاء الله و توف و والديك ملي و اراهوالك والدك ضعيف عاد اعمر,M,4.2528125,validation
68116_1,افحصنا واشرينا الادوية وتابعنا وعدلنا ذا اللي قال لنا الطبيب الثاني في مولانا.,M,3.942272727,validation
68123_1,هاذ قافل بالمفتاح معناها عن فيه شي,F,4.626719421,validation
68126_2,لحفول وف ذ النهار احم عليهم,M,1.423636364,validation
68140_1,ذاك المشروع الي قلت لك مافات اطرى فيه شي، بون الا مزال يميعدني,F,3.906598712,validation
68150_1,"أخوتك مشاو طالعين, و أنتي هي الكبيرة فيهم الحمد لله و فضل , يالتك تطلعي و  تقراي و تكبظي لهم الشهادة الي أيدورو هوم, هوم راهومالك لين يحسو عنك أنت قريتي و كبظتي الشهادة الكبيرة ليهي يعودو ما عندهم مشكلة ",M,13.52968867,validation
68168_2,قومي الفوق خليكلي,M,1.040938926,validation
68177_1,يا انت ما تشتغل محدن حيين,Missing,1.463892045,validation
68178_1,ذاك امال ما قبلو الداه وآن قرايتي ماني لي انخليها تخسر,M,3.456463068,validation
68215_1,كيڢت ذاك التنكاز عن كدروه,M,2.139938305,validation
68235_1,"هو بنه هون, هون ولو هون, الحي منو ايكد يمشي مسيوه الصبح وللا ايعود لي يمشي اليوم, يغير كاع بنه ذا العام مدهور.",M,8.287130682,validation
68248_1,يا وليدي آن ما فت شربت,M,2.331732955,validation
68248_2,انت ما فت جاك ازريك,M,0.9754261364,validation
68249_4,يغير كاع أنت دور يجيك ظركتياه زريق ألا حنيني ان شوي أندبرلك فيه,M,3.039236616,validation
68300_1,بوادي ول في بريكة بعد ماهي من ذ بنة ذ كاع خالعني عاد,F,4.505625,validation
68355_1,و الله شوف و الله بعد ال واجعه بعد,F,2.333873683,validation
68355_11,ما هو ياللا و لا يتواس,F,1.209115281,validation
68355_6,و أنقولهالو و يعرف شي مع غنمو,F,2.333873683,validation
68355_9,و نين أيجي ان شاء الله دور أنقولهالو و أسمح لنا,F,2.277635762,validation
68357_1,اللا اسمحلنا ايجازيك بالخير أسمحلنا ايجازيك بالخير مرحب وسهلا لاحول ولا قوة.,F,5.757954545,validation
68403_1,انتوم اتحانوني لين انعود جايكم تعكبو تمشو عني شور الاستيديو واتخلوني.,Missing,3.962926136,validation
68407_1,شوف خرصو هو ظرك موازن عليه تعرف شنهو,M,2.629176136,validation
68407_8,الله الله ماذا تعمل هنالك ؟,M,2.2953125,validation
68422_1,انا ما ابخلت شي اللا اندبر انسول معاريفي وعلاقاتي كاني نجبر حل لذي القضية,M,6.281136364,validation
68448_1,يمشوا حمان و شي ذاك نبتو,M,1.901363636,validation
68459_1,ما هي قاده تستقر معاي و لاهي قاده تهن معاي هي شنهي,M,4.830441788,validation
68466_1,وحدة تبنيك الى اين,M,2.678295455,validation
68496_1,قولو علنك مانك أعمر أنت تكلم,F,2.643435471,validation
68499_1,الا خير إن شاء الله الا خير إن شاء الله ذاك هو الي راجين,F,3.174700978,validation
68524_1,ماهو خاسر معدل لك,M,0.9647727273,validation
68524_2,آن ذا قالو لي لو كان قالو لي حد ماهو هو ما يجد علي يغير سمعتو بوذني ما نكد نقبلو,M,4.220880682,validation
68524_7,حيب الله ذا ما تكد تعدلو لي آن حيب الله,F,2.411931818,validation
68530_3,ذ الكلام يفرق و لا يكد ينسمع,M,1.593352273,validation
68530_4,مع انا ماهو ما ما آن كاع ما باقي في,M,3.118025568,validation
68537_1,"مامي خالك من الأخطاء الي اَن نتعامى عنو , و نتغافل عنو, غير ذي الكلمة  ما تنقال هذي تدقدق الحاسي ",M,6.07350834,validation
68537_2,"حيبللا حيبللا أعمر ايقد ايعود اللا أخطأ, يغير بعد متونكة اَن عن أعمر ما قصدو بيه ",F,6.272857629,validation
68542_1,شوف هذا هذا ريدوهات العليين اللي اللي ما شاء الله اللي يندارو افصالوهات الزينين.,M,5.730198864,validation
68546_3,لهول ماهو للوضوء,M,1.175625,validation
68560_2,أي كبظ هو و عدله رواي كبيرة و عني اَن قلت لو شي خاسر و أني عدلتولو و أنو ليهي يمشي و أني صعتو و أني قلت لو.,M,7.545839684,validation
68583_1,اَن امفكرني ألا اعتراضهم على منى ,F,2.29050889,validation
68583_2,طيني أخبار فيصل منى,F,1.336130186,validation
68583_3,منى أنت صاحبتك و ايدور أيعود الا عندك أخباره و الي هو فيصل راهو شور نواكشوط بب عازم عنو ايكيسو و الوالد ماتات ترقد بيه وحشتو,F,8.984793802,validation
68586_1,الا ان شاء الله يتم متواصلين لين يثبتو ال ياسر من الجبناء هون عن الحب اقوى من نظرت المجتمع و عن حد ناضل ڢي مجال ادور الا ينتصر في الأخير,F,8.900439914,validation
68588_1,شفتي هذا العصر يمتاز بحرية الفرد يغير احترام الثوابت تقيد حد عاقل,F,5.191619318,validation
68596_1,اشحالك اياك لباس ؟,F,0.7810227273,validation
68598_1,ذي الناس اللي وتاتها درس يحمدوا لمولانا ذي الدولة ما كلعت منهم وتاتهم وللا حرمت عليهم حركة وتاتهم بيهللي هاذو الدول المتقدمة هذا النوع من الوتات ما تلى يعدل باصاجة وما ايقد يعدل ترانسبور.,M,11.23806818,validation
68619_1,عندك عني يا والدتي نخلي إلى سنتي التالية في الجامعة و نقوم ماشي مطرطك كايس دولة من دول افريقيا,M,5.618181818,validation
68669_1,و خاصة كاع ذوك ألي أيعدلو عمليات السطو,M,3.054353741,validation
68717_1,ذ مانا قابلينو,M,1.307798295,validation
68719_3,هذي كلمة وحدة مني آن لاعمر,F,1.998707386,validation
68752_3,ذ ما هو ش الحمد لله اكبر من قدو,M,1.710227273,validation
68754_1,الڢحوص الا ذا نبتهم متكط عاد يجيهم هد ظايك شي,M,2.187956009,validation
68767_1,اقبظني الراس بيا ذ من تحصرات ذا الخلق.,M,3.020625,validation
68773_1,انت كاع ما تنشافي ؟,F,1.309545455,validation
68795_3,أنت كنت منين؟,F,0.9507926776,validation
68796_1,اليوم ظليت اللا اكراع ايصوع اكراع ايطول اعمارهم إن شاء الله أهل البادية المشي بيهم نهار احمر.,M,5.150099432,validation
68798_1,صبي ذا البراد صبي ذا البراد يكان يجينا الطفل يلحكنا فتنا مافتنا صبينا أبراد,M,5.17517761,validation
68806_1,"شفتي إلين تجي هون تمشي اليوم على طولك وعرظك م قايلك حد شي, اسمعتي ؟ مو كيف هوك لين توخظي انتي اشكايس وانتي كذا وانتي كذا اسمعتي ؟ خير لكم المدن المدن زين اسمعتي ؟ فيه التلفزة و فيه البحر ما باقي شي مو فيه اسمعتي ؟  والبادية كاع ماتلى فيها حد.",F,18.3421875,validation
68830_1,اندورك تطلصوه افهمت ؟ ,M,3.228914776,validation
68866_1,شفت عن هذ الراجل ألا يردح فين ويلعب بين؟,M,3.750915229,validation
68905_1,فضيلة نحن ذ الي سمعنا عن فيصل حق ؟,F,2.397485795,validation
68908_2,شوفي سهام هي عيات تعود ذهباية مغطية بالطين,F,3.341590909,validation
68917_1,و ملكو حيوان الدم و العقار,M,3.708510968,validation
68924_2,دوري باط واحد مرغوي؟,M,1.236343172,validation
68932_2,هو ما فيه ش انتي يجوك الاوهام، تعرفي ذاك كنت شلاهي نقيس بيه كنت ليهي نقيس بيه درجة حرارتك,M,6.191051136,validation
68935_1,مالك قلتي لي جيب لي ملحفة صفرة ؟ شوفي خرصي,M,2.96921875,validation
